,date,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
7680,20140207,1,1,0,OLD,20131102,수상한 그녀,2014-01-22,1505555677,35.2,332212677,28.3,35657382177,205910,34082,19.8,4924908,725,3571
7681,20140207,2,2,0,OLD,20136803,겨울왕국,2014-01-16,1383115000,32.3,364543000,35.8,54168086000,163361,37171,29.5,6792527,689,3124
7682,20140207,3,3,0,OLD,20137043,남자가 사랑할 때,2014-01-22,376231500,8.8,66545500,21.5,11712971000,50711,6526,14.8,1598159,383,1426
7683,20140207,4,4,0,OLD,20147096,프랑켄슈타인: 불멸의 영웅,2014-02-06,295292072,6.9,-3745928,-1.3,601586072,39868,-3161,-7.3,83947,352,1707
7684,20140207,5,5,0,OLD,20122787,또 하나의 약속,2014-02-06,214087500,5.0,24598000,13,473780000,29139,1835,6.7,65709,169,697
7685,20140207,6,6,0,OLD,20134803,변호인,2013-12-18,120104500,2.8,18470000,18.2,81993268500,16206,1639,11.3,11252634,302,789
7686,20140207,7,7,0,OLD,20139881,피끓는 청춘,2014-01-22,101351500,2.4,20611500,25.5,11153441388,14200,2324,19.6,1601368,290,815
7687,20140207,8,8,0,OLD,20136800,넛잡: 땅콩 도둑들,2014-01-29,51957000,1.2,10211500,24.5,2420445000,8351,1404,20.2,347349,283,494
7688,20140207,9,9,0,OLD,20136445,레고 무비,2014-02-06,48224500,1.1,3482000,7.8,99951000,7160,577,8.8,14457,264,580
7689,20140207,10,10,0,OLD,20126090,조선미녀삼총사,2014-01-29,29338500,0.7,4383500,17.6,3324179321,3961,367,10.2,459928,197,389
7690,20140208,1,1,1,OLD,20136803,겨울왕국,2014-01-16,4133229000,39.8,2750114000,198.8,58301315000,506829,343468,210.3,7299356,830,3787
7691,20140208,2,2,-1,OLD,20131102,수상한 그녀,2014-01-22,3256341172,31.4,1750785495,116.3,38913723349,437996,232086,112.7,5362904,770,3854
7692,20140208,3,3,0,OLD,20137043,남자가 사랑할 때,2014-01-22,652187500,6.3,275956000,73.3,12365158500,86109,35398,69.8,1684268,405,1349
7693,20140208,4,4,0,OLD,20147096,프랑켄슈타인: 불멸의 영웅,2014-02-06,588605551,5.7,293313479,99.3,1190191623,79089,39221,98.4,163036,378,1595
7694,20140208,5,5,0,OLD,20122787,또 하나의 약속,2014-02-06,403432000,3.9,189344500,88.4,877212000,55258,26119,89.6,120967,192,804
7695,20140208,6,6,3,OLD,20136445,레고 무비,2014-02-06,335437000,3.2,287212500,595.6,435388000,48794,41634,581.5,63251,305,724
7696,20140208,7,7,1,OLD,20136800,넛잡: 땅콩 도둑들,2014-01-29,309239000,3.0,257282000,495.2,2729684000,45076,36725,439.8,392425,330,691
7697,20140208,8,8,-2,OLD,20134803,변호인,2013-12-18,233983500,2.3,113879000,94.8,82227252000,30429,14223,87.8,11283063,289,720
7698,20140208,9,9,-2,OLD,20139881,피끓는 청춘,2014-01-22,190787000,1.8,89435500,88.2,11344228388,26193,11993,84.5,1627561,273,694
7699,20140208,10,10,0,OLD,20126090,조선미녀삼총사,2014-01-29,56665500,0.5,27327000,93.1,3380844821,7737,3776,95.3,467665,181,336
7700,20140209,1,1,0,OLD,20136803,겨울왕국,2014-01-16,4062449000,41.7,-70780000,-1.7,62363764000,501656,-5173,-1,7801012,942,3969
7701,20140209,2,2,0,OLD,20131102,수상한 그녀,2014-01-22,2955234500,30.3,-301106672,-9.2,41868957849,399953,-38043,-8.7,5762857,754,3662
7702,20140209,3,3,0,OLD,20137043,남자가 사랑할 때,2014-01-22,576536500,5.9,-75651000,-11.6,12941695000,76012,-10097,-11.7,1760280,398,1246
7703,20140209,4,4,0,OLD,20147096,프랑켄슈타인: 불멸의 영웅,2014-02-06,503890500,5.2,-84715051,-14.4,1694082123,67952,-11137,-14.1,230988,363,1465
7704,20140209,5,5,0,OLD,20122787,또 하나의 약속,2014-02-06,398616500,4.1,-4815500,-1.2,1275828500,54850,-408,-0.7,175817,190,774
7705,20140209,6,6,0,OLD,20136445,레고 무비,2014-02-06,347835500,3.6,12398500,3.7,783223500,50091,1297,2.7,113342,317,735
7706,20140209,7,7,0,OLD,20136800,넛잡: 땅콩 도둑들,2014-01-29,286748500,2.9,-22490500,-7.3,3016432500,40920,-4156,-9.2,433345,323,657
7707,20140209,8,8,0,OLD,20134803,변호인,2013-12-18,216836000,2.2,-17147500,-7.3,82444088000,28386,-2043,-6.7,11311449,276,671
7708,20140209,9,9,0,OLD,20139881,피끓는 청춘,2014-01-22,153143000,1.6,-37644000,-19.7,11497371388,20970,-5223,-19.9,1648531,261,634
7709,20140209,10,10,0,OLD,20126090,조선미녀삼총사,2014-01-29,44585500,0.5,-12080000,-21.3,3425430321,6090,-1647,-21.3,473755,169,286
7710,20140210,1,1,1,OLD,20131102,수상한 그녀,2014-01-22,893920000,33.8,-2061314500,-69.8,42762877849,130201,-269752,-67.4,5893058,690,3435
7711,20140210,2,2,-1,OLD,20136803,겨울왕국,2014-01-16,929160500,35.2,-3133288500,-77.1,63292924500,113412,-388244,-77.4,7914424,729,3283
7712,20140210,3,3,0,OLD,20137043,남자가 사랑할 때,2014-01-22,242532500,9.2,-334004000,-57.9,13184227500,34380,-41632,-54.8,1794660,387,1353
7713,20140210,4,4,1,OLD,20122787,또 하나의 약속,2014-02-06,152413500,5.8,-246203000,-61.8,1428242000,22231,-32619,-59.5,198048,181,783
7714,20140210,5,5,-1,OLD,20147096,프랑켄슈타인: 불멸의 영웅,2014-02-06,134111500,5.1,-369779000,-73.4,1828193623,19195,-48757,-71.8,250183,347,1470
7715,20140210,6,6,2,OLD,20134803,변호인,2013-12-18,65688500,2.5,-151147500,-69.7,82509776500,9558,-18828,-66.3,11321007,278,672
7716,20140210,7,7,2,OLD,20139881,피끓는 청춘,2014-01-22,50731000,1.9,-102412000,-66.9,11548102388,7295,-13675,-65.2,1655826,257,661
7717,20140210,8,8,-2,OLD,20136445,레고 무비,2014-02-06,28716000,1.1,-319119500,-91.7,811939500,4238,-45853,-91.5,117580,241,473
7718,20140210,9,9,-2,OLD,20136800,넛잡: 땅콩 도둑들,2014-01-29,18523000,0.7,-268225500,-93.5,3034955500,2947,-37973,-92.8,436292,219,341
7719,20140210,10,10,0,NEW,20130561,관능의 법칙,2014-02-13,16895000,0.6,16895000,100,134511000,2551,2551,100,19832,13,13
7720,20140211,1,1,0,OLD,20131102,수상한 그녀,2014-01-22,997439000,36.2,103519000,11.6,43760316849,146074,15873,12.2,6039132,716,3451
7721,20140211,2,2,0,OLD,20136803,겨울왕국,2014-01-16,911597500,33.1,-17563000,-1.9,64204522000,112939,-473,-0.4,8027363,750,3304
7722,20140211,3,3,0,OLD,20137043,남자가 사랑할 때,2014-01-22,241338500,8.8,-1194000,-0.5,13425566000,34338,-42,-0.1,1828998,382,1353
7723,20140211,4,4,0,OLD,20122787,또 하나의 약속,2014-02-06,156319000,5.7,3905500,2.6,1584561000,22794,563,2.5,220842,182,765
7724,20140211,5,5,0,OLD,20147096,프랑켄슈타인: 불멸의 영웅,2014-02-06,126890000,4.6,-7221500,-5.4,1955083623,18226,-969,-5,268409,361,1442
7725,20140211,6,6,0,OLD,20134803,변호인,2013-12-18,65615500,2.4,-73000,-0.1,82575392000,9552,-6,-0.1,11330559,276,653
7726,20140211,7,7,0,OLD,20139881,피끓는 청춘,2014-01-22,54033500,2.0,3302500,6.5,11602135888,7890,595,8.2,1663716,263,676
7727,20140211,8,8,1,OLD,20136800,넛잡: 땅콩 도둑들,2014-01-29,36710000,1.3,18187000,98.2,3071665500,6689,3742,127,442981,248,359
7728,20140211,9,9,-1,OLD,20136445,레고 무비,2014-02-06,31118000,1.1,2402000,8.4,843057500,4658,420,9.9,122238,245,463
7729,20140211,10,10,1,OLD,20147301,굿모닝 맨하탄,2014-02-06,17165000,0.6,2092500,13.9,183854500,2519,332,15.2,25436,95,210
7730,20140212,1,1,0,OLD,20131102,수상한 그녀,2014-01-22,938072000,35.8,-59367000,-6,44698388849,137385,-8689,-5.9,6176517,702,3428
7731,20140212,2,2,0,OLD,20136803,겨울왕국,2014-01-16,838598500,32.0,-72999000,-8,65043120500,103562,-9377,-8.3,8130925,745,3324
7732,20140212,3,3,0,OLD,20137043,남자가 사랑할 때,2014-01-22,231595500,8.8,-9743000,-4,13657161500,33024,-1314,-3.8,1862022,384,1383
7733,20140212,4,4,0,OLD,20122787,또 하나의 약속,2014-02-06,158890500,6.1,2571500,1.6,1743451500,23832,1038,4.6,244674,182,775
7734,20140212,5,5,0,OLD,20147096,프랑켄슈타인: 불멸의 영웅,2014-02-06,115499000,4.4,-11391000,-9,2070582623,16507,-1719,-9.4,284916,339,1446
7735,20140212,6,6,0,OLD,20134803,변호인,2013-12-18,66150000,2.5,534500,0.8,82641542000,9692,140,1.5,11340251,282,670
7736,20140212,7,7,0,OLD,20139881,피끓는 청춘,2014-01-22,51819000,2.0,-2214500,-4.1,11653954888,7569,-321,-4.1,1671285,262,662
7737,20140212,8,8,0,OLD,20136800,넛잡: 땅콩 도둑들,2014-01-29,34298000,1.3,-2412000,-6.6,3105963500,6025,-664,-9.9,449006,254,400
7738,20140212,9,9,0,OLD,20136445,레고 무비,2014-02-06,31982000,1.2,864000,2.8,875039500,5009,351,7.5,127247,241,479
7739,20140212,10,10,0,OLD,20147301,굿모닝 맨하탄,2014-02-06,17009500,0.6,-155500,-0.9,200864000,2484,-35,-1.4,27920,94,208
7740,20140213,1,1,0,OLD,20131102,수상한 그녀,2014-01-22,795871000,25.7,-142201000,-15.2,45494259849,116798,-20587,-15,6293315,566,2463
7741,20140213,2,2,15,OLD,20134587,로보캅,2014-02-13,665546000,21.5,657322000,7992.7,683786000,92373,91345,8885.7,94303,604,2833
7742,20140213,3,3,-1,OLD,20136803,겨울왕국,2014-01-16,642277000,20.8,-196321500,-23.4,65685397500,80787,-22775,-22,8211712,602,2633
7743,20140213,4,4,0,NEW,20130561,관능의 법칙,2014-02-13,401253500,13.0,401253500,100,543068500,58083,58083,100,79099,591,2748
7744,20140213,5,5,0,NEW,20136043,신이 보낸 사람,2014-02-13,162470000,5.3,162470000,100,214791000,23038,23038,100,30149,221,443
7745,20140213,6,6,-2,OLD,20122787,또 하나의 약속,2014-02-06,121731000,3.9,-37159500,-23.4,1865182500,17973,-5859,-24.6,262647,164,664
7746,20140213,7,7,-4,OLD,20137043,남자가 사랑할 때,2014-01-22,94334000,3.1,-137261500,-59.3,13751495500,13471,-19553,-59.2,1875493,217,514
7747,20140213,8,8,0,NEW,20068659,명탐정 코난 : 탐정들의 진혼가 ,2014-02-13,59048000,1.9,59048000,100,63392000,8827,8827,100,9370,276,576
7748,20140213,9,9,-1,OLD,20136800,넛잡: 땅콩 도둑들,2014-01-29,17809000,0.6,-16489000,-48.1,3123772500,3679,-2346,-38.9,452685,62,71
7749,20140213,10,10,-4,OLD,20134803,변호인,2013-12-18,19065500,0.6,-47084500,-71.2,82660607500,2834,-6858,-70.8,11343085,100,180
7750,20140214,1,1,0,OLD,20131102,수상한 그녀,2014-01-22,1177065000,25.9,381194000,47.9,46671324849,159802,43004,36.8,6453117,600,2638
7751,20140214,2,2,0,OLD,20134587,로보캅,2014-02-13,943336500,20.8,277790500,41.7,1627122500,121565,29192,31.6,215868,603,2891
7752,20140214,3,3,0,OLD,20136803,겨울왕국,2014-01-16,1012690000,22.3,370413000,57.7,66698087500,120180,39393,48.8,8331892,624,2734
7753,20140214,4,4,0,OLD,20130561,관능의 법칙,2014-02-13,590352000,13.0,189098500,47.1,1133420500,76470,18387,31.7,155569,588,2785
7754,20140214,5,5,0,OLD,20136043,신이 보낸 사람,2014-02-13,195695500,4.3,33225500,20.5,410486500,26280,3242,14.1,56429,227,476
7755,20140214,6,6,0,OLD,20122787,또 하나의 약속,2014-02-06,179543300,4.0,57812300,47.5,2044725800,25158,7185,40,287805,169,687
7756,20140214,7,7,0,OLD,20137043,남자가 사랑할 때,2014-01-22,131521000,2.9,37187000,39.4,13883016500,17664,4193,31.1,1893157,220,514
7757,20140214,8,8,0,OLD,20068659,명탐정 코난 : 탐정들의 진혼가 ,2014-02-13,73747000,1.6,14699000,24.9,137139000,10891,2064,23.4,20261,272,587
7758,20140214,9,9,2,OLD,20136445,레고 무비,2014-02-06,24406000,0.5,10455500,74.9,913396000,3681,1434,63.8,133175,100,147
7759,20140214,10,10,2,OLD,20147372,슈퍼노바 지구 탈출기,2014-02-13,23938500,0.5,9855000,70,61216000,3656,1438,64.8,9125,177,256
7760,20140215,1,1,2,OLD,20136803,겨울왕국,2014-01-16,2680180500,31.9,1667490500,164.7,69378268000,325556,205376,170.9,8657448,776,3497
7761,20140215,2,2,-1,OLD,20131102,수상한 그녀,2014-01-22,2018865000,24.0,841800000,71.5,48690189849,271595,111793,70,6724712,673,2911
7762,20140215,3,3,-1,OLD,20134587,로보캅,2014-02-13,1580212500,18.8,636876000,67.5,3207335000,207295,85730,70.5,423163,627,2839
7763,20140215,4,4,0,OLD,20130561,관능의 법칙,2014-02-13,838586500,10.0,248234500,42,1972007000,106949,30479,39.9,262518,532,2420
7764,20140215,5,5,1,OLD,20122787,또 하나의 약속,2014-02-06,269172800,3.2,89629500,49.9,2313898600,36909,11751,46.7,324714,165,701
7765,20140215,6,6,2,OLD,20068659,명탐정 코난 : 탐정들의 진혼가 ,2014-02-13,241375500,2.9,167628500,227.3,378514500,36560,25669,235.7,56821,294,656
7766,20140215,7,7,-2,OLD,20136043,신이 보낸 사람,2014-02-13,248506000,3.0,52810500,27,658992500,33142,6862,26.1,89571,238,494
7767,20140215,8,8,-1,OLD,20137043,남자가 사랑할 때,2014-01-22,157941000,1.9,26420000,20.1,14040957500,20976,3312,18.8,1914133,201,444
7768,20140215,9,9,0,OLD,20136445,레고 무비,2014-02-06,102051000,1.2,77645000,318.1,1015447000,14848,11167,303.4,148023,130,217
7769,20140215,10,10,0,OLD,20147372,슈퍼노바 지구 탈출기,2014-02-13,58983000,0.7,35044500,146.4,120199000,8877,5221,142.8,18002,230,365
7770,20140216,1,1,0,OLD,20136803,겨울왕국,2014-01-16,2467245500,32.3,-212935000,-7.9,71845513500,301646,-23910,-7.3,8959094,805,3444
7771,20140216,2,2,0,OLD,20131102,수상한 그녀,2014-01-22,1844965500,24.2,-173899500,-8.6,50535155349,249552,-22043,-8.1,6974264,688,2848
7772,20140216,3,3,0,OLD,20134587,로보캅,2014-02-13,1359739500,17.8,-220473000,-14,4567074500,180081,-27214,-13.1,603244,613,2726
7773,20140216,4,4,0,OLD,20130561,관능의 법칙,2014-02-13,695222500,9.1,-143364000,-17.1,2667229500,89174,-17775,-16.6,351692,505,2215
7774,20140216,5,5,1,OLD,20068659,명탐정 코난 : 탐정들의 진혼가 ,2014-02-13,248925500,3.3,7550000,3.1,627440000,37439,879,2.4,94260,293,656
7775,20140216,6,6,1,OLD,20136043,신이 보낸 사람,2014-02-13,273028500,3.6,24522500,9.9,932021000,35428,2286,6.9,124999,262,546
7776,20140216,7,7,-2,OLD,20122787,또 하나의 약속,2014-02-06,249403000,3.3,-19769800,-7.3,2563301600,34227,-2682,-7.3,358941,160,672
7777,20140216,8,8,0,OLD,20137043,남자가 사랑할 때,2014-01-22,143818000,1.9,-14123000,-8.9,14184775500,18969,-2007,-9.6,1933102,202,437
7778,20140216,9,9,0,OLD,20136445,레고 무비,2014-02-06,113082000,1.5,11031000,10.8,1128529000,16422,1574,10.6,164445,143,241
7779,20140216,10,10,0,OLD,20147372,슈퍼노바 지구 탈출기,2014-02-13,57322500,0.8,-1660500,-2.8,177521500,8386,-491,-5.5,26388,230,357
7780,20140217,1,1,1,OLD,20131102,수상한 그녀,2014-01-22,663685500,26.2,-1181280000,-64,51198840849,96616,-152936,-61.3,7070880,607,2683
7781,20140217,2,2,-1,OLD,20136803,겨울왕국,2014-01-16,623688500,24.6,-1843557000,-74.7,72469202000,79288,-222358,-73.7,9038382,636,2811
7782,20140217,3,3,0,OLD,20134587,로보캅,2014-02-13,379144000,15.0,-980595500,-72.1,4946218500,53099,-126982,-70.5,656343,552,2572
7783,20140217,4,4,0,OLD,20130561,관능의 법칙,2014-02-13,328595500,13.0,-366627000,-52.7,2995825000,46218,-42956,-48.2,397910,509,2276
7784,20140217,5,5,1,OLD,20136043,신이 보낸 사람,2014-02-13,186284500,7.4,-86744000,-31.8,1118305500,26998,-8430,-23.8,151997,268,659
7785,20140217,6,6,1,OLD,20122787,또 하나의 약속,2014-02-06,96333000,3.8,-153070000,-61.4,2659634600,14173,-20054,-58.6,373114,162,679
7786,20140217,7,7,1,OLD,20137043,남자가 사랑할 때,2014-01-22,72581500,2.9,-71236500,-49.5,14257357000,10208,-8761,-46.2,1943310,234,510
7787,20140217,8,8,-3,OLD,20068659,명탐정 코난 : 탐정들의 진혼가 ,2014-02-13,56632500,2.2,-192293000,-77.2,684072500,8903,-28536,-76.2,103163,274,542
7788,20140217,9,9,0,OLD,20136445,레고 무비,2014-02-06,20884000,0.8,-92198000,-81.5,1149413000,3401,-13021,-79.3,167846,112,166
7789,20140217,10,10,1,OLD,20134803,변호인,2013-12-18,16282000,0.6,-16679000,-50.6,82774632500,2420,-1856,-43.4,11358191,94,170
7790,20140218,1,1,0,OLD,20131102,수상한 그녀,2014-01-22,655390500,25.8,-8295000,-1.2,51854231349,95898,-718,-0.7,7166778,623,2706
7791,20140218,2,2,0,OLD,20136803,겨울왕국,2014-01-16,623030000,24.6,-658500,-0.1,73092232000,80205,917,1.2,9118587,649,2814
7792,20140218,3,3,0,OLD,20134587,로보캅,2014-02-13,341746500,13.5,-37397500,-9.9,5287965000,48189,-4910,-9.2,704532,565,2526
7793,20140218,4,4,0,OLD,20130561,관능의 법칙,2014-02-13,336838500,13.3,8243000,2.5,3332663500,47468,1250,2.7,445378,513,2265
7794,20140218,5,5,0,OLD,20136043,신이 보낸 사람,2014-02-13,174067000,6.9,-12217500,-6.6,1292372500,25136,-1862,-6.9,177133,277,674
7795,20140218,6,6,0,OLD,20122787,또 하나의 약속,2014-02-06,100508500,4.0,4175500,4.3,2760143100,14947,774,5.5,388061,170,681
7796,20140218,7,7,1,OLD,20068659,명탐정 코난 : 탐정들의 진혼가 ,2014-02-13,65790500,2.6,9158000,16.2,749863000,10549,1646,18.5,113712,278,545
7797,20140218,8,8,-1,OLD,20137043,남자가 사랑할 때,2014-01-22,70486000,2.8,-2095500,-2.9,14327843000,9908,-300,-2.9,1953218,228,503
7798,20140218,9,9,0,OLD,20136445,레고 무비,2014-02-06,25378500,1.0,4494500,21.5,1174791500,4101,700,20.6,171947,120,180
7799,20140218,10,10,1,OLD,20147372,슈퍼노바 지구 탈출기,2014-02-13,20527500,0.8,7185500,53.9,211391000,3397,1263,59.2,31919,198,272
7800,20140219,1,1,0,OLD,20131102,수상한 그녀,2014-01-22,591031000,25.3,-64359500,-9.8,52445262349,86513,-9385,-9.8,7253291,604,2652
7801,20140219,2,2,0,OLD,20136803,겨울왕국,2014-01-16,560497500,24.0,-62532500,-10,73652729500,72356,-7849,-9.8,9190943,643,2777
7802,20140219,3,3,1,OLD,20130561,관능의 법칙,2014-02-13,317016000,13.6,-19822500,-5.9,3649679500,44754,-2714,-5.7,490132,500,2231
7803,20140219,4,4,-1,OLD,20134587,로보캅,2014-02-13,314042000,13.5,-27704500,-8.1,5602007000,44474,-3715,-7.7,749006,564,2469
7804,20140219,5,5,0,OLD,20136043,신이 보낸 사람,2014-02-13,144569000,6.2,-29498000,-16.9,1436941500,20970,-4166,-16.6,198103,285,710
7805,20140219,6,6,0,OLD,20122787,또 하나의 약속,2014-02-06,99337000,4.3,-1171500,-1.2,2859480100,14975,28,0.2,403036,180,682
7806,20140219,7,7,0,OLD,20068659,명탐정 코난 : 탐정들의 진혼가 ,2014-02-13,69918500,3.0,4128000,6.3,819781500,11069,520,4.9,124781,277,536
7807,20140219,8,8,0,OLD,20137043,남자가 사랑할 때,2014-01-22,66564000,2.9,-3922000,-5.6,14394407000,9454,-454,-4.6,1962672,229,500
7808,20140219,9,9,0,OLD,20136445,레고 무비,2014-02-06,25324500,1.1,-54000,-0.2,1200116000,4053,-48,-1.2,176000,114,169
7809,20140219,10,10,0,OLD,20147372,슈퍼노바 지구 탈출기,2014-02-13,20432000,0.9,-95500,-0.5,231823000,3269,-128,-3.8,35188,186,260
7810,20140220,1,1,27,OLD,20139401,찌라시: 위험한 소문,2014-02-20,642206500,22.5,640022500,29305.1,679776500,91576,91303,33444.3,96207,466,2193
7811,20140220,2,2,10,OLD,20134028,폼페이: 최후의 날,2014-02-20,547859000,19.2,536072000,4548,563695000,76924,75005,3908.5,79453,483,2419
7812,20140220,3,3,-2,OLD,20131102,수상한 그녀,2014-01-22,460429500,16.1,-130601500,-22.1,52905691849,67850,-18663,-21.6,7321141,480,2027
7813,20140220,4,4,-2,OLD,20136803,겨울왕국,2014-01-16,427669500,15.0,-132828000,-23.7,74080399000,55713,-16643,-23,9246656,507,2097
7814,20140220,5,5,-2,OLD,20130561,관능의 법칙,2014-02-13,165240000,5.8,-151776000,-47.9,3814919500,23510,-21244,-47.5,513642,343,1083
7815,20140220,6,6,-2,OLD,20134587,로보캅,2014-02-13,152107000,5.3,-161935000,-51.6,5754114000,21628,-22846,-51.4,770634,378,1368
7816,20140220,7,7,-2,OLD,20136043,신이 보낸 사람,2014-02-13,104828500,3.7,-39740500,-27.5,1541770000,15203,-5767,-27.5,213306,242,574
7817,20140220,8,8,22,OLD,20136887,아메리칸 허슬,2014-02-20,100699500,3.5,99519500,8433.9,128752000,14272,14036,5947.5,17796,236,710
7818,20140220,9,9,-3,OLD,20122787,또 하나의 약속,2014-02-06,50180500,1.8,-49156500,-49.5,2909660600,7477,-7498,-50.1,410513,162,395
7819,20140220,10,10,0,NEW,20147282,우리별 일호와 얼룩소,2014-02-20,36378000,1.3,36378000,100,60962000,5632,5632,100,8894,189,277
7820,20140221,1,1,0,OLD,20139401,찌라시: 위험한 소문,2014-02-20,736828211,21.6,94621711,14.7,1416604711,98038,6462,7.1,194245,479,2280
7821,20140221,2,2,0,OLD,20134028,폼페이: 최후의 날,2014-02-20,703186500,20.7,155327500,28.4,1266881500,91415,14491,18.8,170868,497,2536
7822,20140221,3,3,0,OLD,20131102,수상한 그녀,2014-01-22,557100000,16.4,96670500,21,53462791849,75861,8011,11.8,7397002,450,2079
7823,20140221,4,4,0,OLD,20136803,겨울왕국,2014-01-16,533355500,15.7,105686000,24.7,74613754500,65995,10282,18.5,9312651,510,2179
7824,20140221,5,5,0,OLD,20130561,관능의 법칙,2014-02-13,199209500,5.9,33969500,20.6,4014129000,25842,2332,9.9,539484,351,1128
7825,20140221,6,6,0,OLD,20134587,로보캅,2014-02-13,186126531,5.5,34019531,22.4,5940240531,24725,3097,14.3,795359,367,1391
7826,20140221,7,7,1,OLD,20136887,아메리칸 허슬,2014-02-20,146018500,4.3,45319000,45,274770500,18555,4283,30,36351,245,727
7827,20140221,8,8,-1,OLD,20136043,신이 보낸 사람,2014-02-13,104155500,3.1,-673000,-0.6,1645925500,14153,-1050,-6.9,227459,234,577
7828,20140221,9,9,0,OLD,20122787,또 하나의 약속,2014-02-06,54432000,1.6,4251500,8.5,2964092600,7804,327,4.4,418317,158,406
7829,20140221,10,10,0,OLD,20147282,우리별 일호와 얼룩소,2014-02-20,21256500,0.6,-15121500,-41.6,82218500,3376,-2256,-40.1,12270,190,287
7830,20140222,1,1,1,OLD,20134028,폼페이: 최후의 날,2014-02-20,1458653500,21.5,755467000,107.4,2725535000,189653,98238,107.5,360521,561,2713
7831,20140222,2,2,-1,OLD,20139401,찌라시: 위험한 소문,2014-02-20,1318138213,19.4,581310002,78.9,2734742924,173347,75309,76.8,367592,552,2468
